ID_NO,INTERNAL_SCORE,ID_DECISION,CHANNEL,STORE,APPLICATION_TYPE,CONSULTATION_ID,FLAG_HIT,FICO_SCORE,DATE_OF_BIRTH,RESIDENCE,MARITAL_STATUS,SEX_FLAG,DEPENDENDENTS_NO,UNDERWRITERïS_NAME_CREDIT,ACCOUNT_TYPE_CREDIT,RESPONSIBILITY_TYPE_CREDIT,CREDIT_TYPE,Source,IMPUGNATED_REGISTRY,UNDERWRITERïS_NAME_CONSULTATION,ACCOUNT_TYPE_CONSULTATION,RESPONSIBILITY_TYPE_CONSULTATION,AMOUNT_APPLIED_FOR,Paid/Not Paid
010108390002B87C,103,INVESTIGACIàN,1,8708,2.01711E+25,340197402,1,656,18/01/1994,5,,,0,FINANCIERA,Banca Comunal,Titular con Aval,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108390002D87D,93,INVESTIGACIàN,1,8708,2.01801E+25,356303192,0,544,15/05/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,1
010103F400013E9A,91,INVESTIGACIàN,1,8708,2.01801E+25,362828493,1,648,09/11/1995,5,D,F,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,FINANCIERA,Pr‚stamo Personal,Individual,"6,000",1
010108390002BDCA,105,INVESTIGACIàN,1,8708,2.01801E+24,362930823,1,617,08/06/1993,3,S,F,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
01092324000014B1,90,INVESTIGACIàN,1,8751,2.01708E+25,314478214,1,513,22/11/1981,3,S,M,2,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101222F0001374D,96,INVESTIGACIàN,1,8751,2.01708E+25,309656226,0,570,21/03/1978,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
0101222F0000BA03,143,INMEDIATO,1,8751,2.01709E+25,323573854,1,640,18/04/1981,3,S,M,2,BANCOS,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101223D0001503E,85,INVESTIGACIàN,1,8765,2.01711E+25,340496000,0,584,02/10/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
1.01025E+14,101,INVESTIGACIàN,1,8780,2.0171E+25,331903844,0,0,19/04/1986,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101224C0000ABEE,147,INMEDIATO,1,8780,2.0171E+25,332892343,1,706,14/08/1994,5,,,0,FINANCIERA,Grupo Solidario,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101224C0000AC19,107,INMEDIATO,1,8780,2.01711E+25,335389757,0,680,18/02/1994,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
0101113C000023A9,153,INVESTIGACIàN,1,8780,2.01711E+25,336865741,0,0,13/05/1988,5,C,M,5,TIENDA COMERCIAL,Cr‚dito al Consumo,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010D7700015E47,132,INVESTIGACIàN,1,9108,2.0171E+25,333636118,0,623,15/02/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01012394000269C3,141,INVESTIGACIàN,1,9108,2.01711E+25,343561773,0,0,19/12/1994,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
1.01239E+14,129,INVESTIGACIàN,1,9108,2.01801E+25,357105022,1,568,08/06/1998,5,,,0,FINANCIERA,L¡nea de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
1.01E+108,126,INVESTIGACIàN,1,9108,2.01801E+25,363815850,0,482,18/08/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B000064D5,200,INMEDIATO,1,9115,2.01703E+25,274361980,,,,,,,,GOBIERNO,Cr‚dito Fiscal,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B00010FA4,131,INVESTIGACIàN,1,9115,2.01704E+25,277573579,0,521,12/10/1992,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010ADA0001117F,150,INMEDIATO,1,9115,2.01703E+25,276516048,,,,,,,,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B00010A5B,156,INMEDIATO,1,9115,2.01704E+25,282712312,0,668,26/12/1992,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B0000D073,49,INVESTIGACIàN,1,9115,2.01704E+25,282982108,0,671,03/06/1995,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B000111B7,161,INMEDIATO,1,9115,2.01705E+24,285352502,0,634,05/06/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010916C200002053,195,INVESTIGACIàN,1,9115,2.01705E+25,286576325,0,0,29/06/1975,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
0101239B0001127D,130,INVESTIGACIàN,1,9115,2.01705E+25,286994931,0,0,22/11/1972,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
0101239B0000EAD8,100,INVESTIGACIàN,1,9115,2.01705E+25,287214646,0,531,27/08/1996,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B00011319,185,INVESTIGACIàN,1,9115,2.01705E+25,288924242,0,0,11/09/1987,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
0101239B00005802,144,INMEDIATO,1,9115,2.01706E+25,293397581,1,565,31/12/1990,1,D,M,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B0000E013,125,INVESTIGACIàN,1,9115,2.01706E+25,295064516,0,0,21/03/1997,5,D,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B0001148C,148,INMEDIATO,1,9115,2.01706E+25,296031925,0,572,22/12/1987,5,L,F,1,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B0001127D,130,INMEDIATO,1,9115,2.01706E+25,296726726,0,513,22/11/1972,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
0101239B00011364,99,INMEDIATO,1,9115,2.01707E+25,302205233,0,568,28/02/1988,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101239B00011726,189,INMEDIATO,1,9115,2.01707E+25,305015909,1,715,30/03/1971,5,,,0,FINANCIERA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101061D00001942,104,INMEDIATO,1,9115,2.01708E+25,309181289,1,764,19/03/1963,5,C,M,0,FINANCIERA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101239B000118EE,131,INMEDIATO,1,9115,2.01708E+25,310358492,1,704,29/03/1978,5,,,0,TIENDA COMERCIAL,Aparatos/Muebles,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
0101239B0001188C,113,INVESTIGACIàN,1,9115,2.01708E+25,309568073,1,691,15/10/1991,5,,,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
0101239B00010176,111,INVESTIGACIàN,1,9115,2.01708E+25,318046879,0,597,06/11/1997,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B00011B76,144,INMEDIATO,1,9115,2.01709E+25,320981212,1,690,20/12/1992,5,L,F,2,BANCOS,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101239B00010397,135,INMEDIATO,1,9115,2.01709E+25,323842977,0,642,29/06/1959,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101239B000102A2,147,INVESTIGACIàN,1,9115,2.01711E+25,338150801,1,567,08/10/1994,5,L,F,2,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101239B00011FB4,91,INVESTIGACIàN,1,9115,2.01711E+25,341996554,0,556,12/03/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
0101239B00012026,62,INVESTIGACIàN,1,9115,2.01712E+25,347031589,0,567,25/06/1997,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101140B0000E7FB,144,INVESTIGACIàN,1,9115,2.01712E+25,349633332,1,579,27/03/1992,3,S,F,0,FINANCIERA,Pr‚stamo Personal,Mancomunado,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Pr‚stamo Personal,Individual,0,0
0101239B0000FB9F,112,INMEDIATO,1,9115,2.01801E+25,354399554,1,697,21/03/1990,5,,M,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010123F5000096DA,82,INVESTIGACIàN,1,9205,2.01801E+25,361721190,0,0,24/09/1990,5,D,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010123F500009436,83,INVESTIGACIàN,1,9205,2.01801E+25,363548755,0,0,24/07/1992,3,S,M,1,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124A400018947,68,INVESTIGACIàN,1,9380,2.0171E+25,327149506,1,686,06/07/1989,5,,,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010124A400018BE7,114,INVESTIGACIàN,1,9380,2.01711E+25,335497198,0,0,06/09/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101030F00002C4F,141,INMEDIATO,1,9380,2.01711E+25,336119036,1,664,30/01/1985,1,L,M,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124A400018C93,73,INVESTIGACIàN,1,9380,2.01711E+25,338515064,0,627,22/07/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124A400018C9B,117,INVESTIGACIàN,1,9380,2.01711E+25,338668779,1,671,06/01/1999,5,,,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010124A400018CC0,114,INVESTIGACIàN,1,9380,2.01711E+25,339463829,0,689,30/01/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124A400018721,89,INVESTIGACIàN,1,9380,2.01711E+25,340520968,1,433,27/09/1996,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124A400018322,107,INVESTIGACIàN,1,9380,2.0171E+25,341988229,0,0,17/12/1979,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124A400018ED8,101,INMEDIATO,1,9380,2.01712E+25,351663031,1,721,19/04/1976,5,,,0,COOPERATIVA/CAJA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
01010B3B000190B9,110,INMEDIATO,1,9380,2.01801E+25,359736348,1,668,13/10/1987,5,D,F,0,SERVICIOS,L¡nea de Cr‚dito,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010116B0000085EA,102,INMEDIATO,1,9380,2.01801E+25,361640065,1,688,05/03/1979,5,,,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D10001289A,133,INMEDIATO,1,9425,2.01706E+25,297387143,1,589,05/10/1993,3,S,M,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010124D1000128D8,156,INMEDIATO,1,9425,2.01706E+25,298201907,1,640,31/05/1987,5,,F,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010124D10000CDEE,163,INMEDIATO,1,9425,2.01706E+25,298523895,0,683,15/03/1978,5,,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100012615,157,INMEDIATO,1,9425,2.01706E+25,298719428,1,642,06/07/1995,5,,M,0,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D10001291E,159,INMEDIATO,1,9425,2.01706E+25,299167699,0,654,23/07/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D10001295F,161,INVESTIGACIàN,1,9425,2.01707E+25,300553511,0,0,03/06/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D1000118C3,167,INVESTIGACIàN,1,9425,2.01707E+25,301156581,0,0,26/08/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
01010430000017B3,155,INMEDIATO,1,9425,2.01707E+25,303898103,1,529,01/09/1986,5,L,M,1,FINANCIERA,Grupo Solidario,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D100012A4F,128,INMEDIATO,1,9425,2.01707E+25,304260141,0,578,18/06/1989,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D100012915,176,INVESTIGACIàN,1,9425,2.01706E+25,299148910,0,0,23/06/1985,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100012AF6,161,INVESTIGACIàN,1,9425,2.01707E+25,306573423,0,0,28/10/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010124D100012B54,161,INVESTIGACIàN,1,9425,2.01707E+25,308011819,0,0,28/02/1998,3,S,F,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100012B63,100,INVESTIGACIàN,1,9425,2.01708E+25,308246700,0,0,17/07/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D10000DCE9,196,INVESTIGACIàN,1,9425,2.01708E+25,309331075,0,522,20/04/1969,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100012BB6,170,INMEDIATO,1,9425,2.01708E+25,309698712,0,689,24/06/1991,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010124D100012D4E,170,INMEDIATO,1,9425,2.01708E+25,315382162,1,694,14/04/1995,5,,F,0,FINANCIERA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
01010B8C0000DF1E,113,INMEDIATO,1,9425,2.01709E+25,321283782,1,721,19/05/1994,5,,F,0,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
0101085D00006317,164,INMEDIATO,1,9425,2.01709E+25,322801991,0,708,15/08/1976,5,,,1,TIENDA COMERCIAL,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010124D100012F10,129,INVESTIGACIàN,1,9425,2.01709E+25,323637041,0,0,07/04/1997,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100012F28,141,INVESTIGACIàN,1,9425,2.01709E+25,323930578,0,0,12/05/1996,5,,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100012F56,161,INVESTIGACIàN,1,9425,2.01709E+25,324308710,0,0,17/06/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D10000F3F9,166,INMEDIATO,1,9425,2.01709E+25,324720238,1,713,04/02/1958,5,,,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D10000FF75,186,INMEDIATO,1,9425,2.0171E+25,327431007,1,675,02/06/1975,5,C,F,2,FINANCIERA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010124D1000130B6,157,INMEDIATO,1,9425,2.0171E+25,331188566,0,643,16/12/1996,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D100013113,158,INVESTIGACIàN,1,9425,2.0171E+25,332811328,0,690,02/11/1989,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100013122,202,INVESTIGACIàN,1,9425,2.0171E+25,332996990,0,0,13/10/1970,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100007ECA,185,INMEDIATO,1,9425,2.0171E+25,333698946,0,592,11/09/1990,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D1000020EC,138,INMEDIATO,1,9425,2.01711E+25,340395828,1,719,30/10/1994,3,S,F,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D100012E3B,164,INVESTIGACIàN,1,9425,2.01711E+25,341697135,0,0,25/04/1994,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D100013283,170,INVESTIGACIàN,1,9425,2.01711E+25,341956519,1,663,14/06/1991,5,,,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010124D1000132BB,152,INVESTIGACIàN,1,9425,2.01712E+25,344829294,1,685,13/08/1968,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D1000132D9,173,INVESTIGACIàN,1,9425,2.01712E+25,346826968,0,638,09/11/1994,5,D,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D1000132E7,160,INVESTIGACIàN,1,9425,2.01712E+25,347314765,0,0,22/02/1976,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D10000E22C,175,INMEDIATO,1,9425,2.01712E+25,350647233,1,746,12/02/1978,5,C,F,0,FINANCIERA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D100013397,127,INVESTIGACIàN,1,9425,2.01712E+25,352078578,0,503,02/03/1995,1,S,F,1,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010124D1000134AB,204,INMEDIATO,1,9425,2.01801E+25,359079934,0,647,10/09/1960,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010124D100012E3D,130,INVESTIGACIàN,1,9425,2.01801E+25,363887171,0,585,01/09/1996,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010124D300017447,100,INMEDIATO,1,9427,2.01703E+25,276101453,1,700,07/08/1974,5,,M,0,TIENDA COMERCIAL,Aparatos/Muebles,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
